      x:      approx:     exact:  
     0.12193903   0.0014150299     0.58265628
     0.12243878   0.0014165954     0.58362919
     0.12293853   0.0014181414     0.58459475
     0.12343828   0.0014196680     0.58555300
     0.12393803   0.0014211754     0.58650399
     0.12443778   0.0014226637     0.58744775
     0.12493753   0.0014241329     0.58838431
     0.12543728   0.0014255833     0.58931371
     0.12593703   0.0014270150     0.59023599
     0.12643678   0.0014284280     0.59115118
     0.12693653   0.0014298225     0.59205931
     0.12743628   0.0014311986     0.59296043
     0.12793603   0.0014325564     0.59385456
     0.12843578   0.0014338961     0.59474175
     0.12893553   0.0014352176     0.59562202
     0.12943528   0.0014365213     0.59649541
     0.12993503   0.0014378071     0.59736196
     0.13043478   0.0014390752     0.59822169
     0.13093453   0.0014403258     0.59907465
     0.13143428   0.0014415588     0.59992087
     0.13193403   0.0014427745     0.60076038
     0.13243378   0.0014439729     0.60159321
     0.13293353   0.0014451541     0.60241939
     0.13343328   0.0014463183     0.60323897
     0.13393303   0.0014474656     0.60405197
     0.13443278   0.0014485960     0.60485843
     0.13493253   0.0014497098     0.60565837
     0.13543228   0.0014508069     0.60645184
     0.13593203   0.0014518875     0.60723886
     0.13643178   0.0014529517     0.60801946
     0.13693153   0.0014539996     0.60879369
     0.13743128   0.0014550314     0.60956156
     0.13793103   0.0014560470     0.61032311
     0.13843078   0.0014570467     0.61107838
     0.13893053   0.0014580305     0.61182739
     0.13943028   0.0014589986     0.61257017
     0.13993003   0.0014599509     0.61330676
     0.14042979   0.0014608877     0.61403719
     0.14092954   0.0014618091     0.61476148
     0.14142929   0.0014627150     0.61547968
     0.14192904   0.0014636057     0.61619180
     0.14242879   0.0014644812     0.61689788
     0.14292854   0.0014653417     0.61759795
     0.14342829   0.0014661872     0.61829204
     0.14392804   0.0014670178     0.61898018
     0.14442779   0.0014678336     0.61966239
     0.14492754   0.0014686348     0.62033872
     0.14542729   0.0014694213     0.62100918
     0.14592704   0.0014701934     0.62167380
     0.14642679   0.0014709511     0.62233263
     0.14692654   0.0014716945     0.62298568
     0.14742629   0.0014724236     0.62363298
     0.14792604   0.0014731387     0.62427456
     0.14842579   0.0014738397     0.62491045
     0.14892554   0.0014745268     0.62554069
     0.14942529   0.0014752001     0.62616529
     0.14992504   0.0014758596     0.62678428
     0.15042479   0.0014765055     0.62739770
     0.15092454   0.0014771378     0.62800557
     0.15142429   0.0014777566     0.62860792
     0.15192404   0.0014783621     0.62920477
     0.15242379   0.0014789542     0.62979616
     0.15292354   0.0014795332     0.63038211
     0.15342329   0.0014800990     0.63096264
     0.15392304   0.0014806517     0.63153779
     0.15442279   0.0014811916     0.63210759
     0.15492254   0.0014817185     0.63267205
     0.15542229   0.0014822327     0.63323120
     0.15592204   0.0014827342     0.63378508
     0.15642179   0.0014832231     0.63433371
     0.15692154   0.0014836995     0.63487710
     0.15742129   0.0014841634     0.63541530
     0.15792104   0.0014846150     0.63594833
     0.15842079   0.0014850543     0.63647621
     0.15892054   0.0014854814     0.63699896
     0.15942029   0.0014858964     0.63751662
     0.15992004   0.0014862994     0.63802920
     0.16041979   0.0014866904     0.63853674
     0.16091954   0.0014870696     0.63903926
     0.16141929   0.0014874370     0.63953678
     0.16191904   0.0014877926     0.64002933
     0.16241879   0.0014881367     0.64051693
     0.16291854   0.0014884692     0.64099961
     0.16341829   0.0014887902     0.64147740
     0.16391804   0.0014890998     0.64195031
     0.16441779   0.0014893982     0.64241837
     0.16491754   0.0014896852     0.64288161
     0.16541729   0.0014899612     0.64334005
     0.16591704   0.0014902260     0.64379371
     0.16641679   0.0014904798     0.64424262
     0.16691654   0.0014907227     0.64468680
     0.16741629   0.0014909547     0.64512627
     0.16791604   0.0014911760     0.64556106
     0.16841579   0.0014913865     0.64599120
     0.16891554   0.0014915864     0.64641670
     0.16941529   0.0014917757     0.64683758
     0.16991504   0.0014919545     0.64725388
     0.17041479   0.0014921229     0.64766561
     0.17091454   0.0014922810     0.64807280
     0.17141429   0.0014924288     0.64847546
     0.17191404   0.0014925663     0.64887363
     0.17241379   0.0014926938     0.64926732
     0.17291354   0.0014928111     0.64965656
     0.17341329   0.0014929185     0.65004136
     0.17391304   0.0014930159     0.65042176
     0.17441279   0.0014931035     0.65079777
     0.17491254   0.0014931813     0.65116941
     0.17541229   0.0014932494     0.65153671
     0.17591204   0.0014933078     0.65189969
     0.17641179   0.0014933566     0.65225837
     0.17691154   0.0014933960     0.65261276
     0.17741129   0.0014934258     0.65296290
     0.17791104   0.0014934463     0.65330881
     0.17841079   0.0014934574     0.65365049
     0.17891054   0.0014934593     0.65398799
     0.17941029   0.0014934520     0.65432131
     0.17991004   0.0014934356     0.65465047
     0.18040980   0.0014934101     0.65497551
     0.18090955   0.0014933757     0.65529643
     0.18140930   0.0014933322     0.65561326
     0.18190905   0.0014932800     0.65592603
     0.18240880   0.0014932189     0.65623474
     0.18290855   0.0014931490     0.65653942
     0.18340830   0.0014930705     0.65684009
     0.18390805   0.0014929834     0.65713677
     0.18440780   0.0014928877     0.65742948
     0.18490755   0.0014927835     0.65771824
     0.18540730   0.0014926708     0.65800307
     0.18590705   0.0014925498     0.65828399
     0.18640680   0.0014924205     0.65856102
     0.18690655   0.0014922829     0.65883418
     0.18740630   0.0014921371     0.65910348
     0.18790605   0.0014919832     0.65936895
     0.18840580   0.0014918212     0.65963060
     0.18890555   0.0014916512     0.65988846
     0.18940530   0.0014914732     0.66014254
     0.18990505   0.0014912873     0.66039287
     0.19040480   0.0014910935     0.66063945
     0.19090455   0.0014908920     0.66088232
     0.19140430   0.0014906827     0.66112148
     0.19190405   0.0014904657     0.66135696
     0.19240380   0.0014902411     0.66158878
     0.19290355   0.0014900090     0.66181695
     0.19340330   0.0014897693     0.66204149
     0.19390305   0.0014895222     0.66226241
     0.19440280   0.0014892677     0.66247975
     0.19490255   0.0014890058     0.66269351
     0.19540230   0.0014887366     0.66290372
     0.19590205   0.0014884602     0.66311038
     0.19640180   0.0014881766     0.66331353
     0.19690155   0.0014878859     0.66351317
     0.19740130   0.0014875881     0.66370932
     0.19790105   0.0014872833     0.66390201
     0.19840080   0.0014869714     0.66409124
     0.19890055   0.0014866527     0.66427704
     0.19940030   0.0014863271     0.66445943
     0.19990005   0.0014859947     0.66463841
     0.20039980   0.0014856554     0.66481401
     0.20089955   0.0014853095     0.66498624
     0.20139930   0.0014849569     0.66515512
     0.20189905   0.0014845977     0.66532067
     0.20239880   0.0014842319     0.66548290
     0.20289855   0.0014838596     0.66564183
     0.20339830   0.0014834808     0.66579748
     0.20389805   0.0014830956     0.66594986
