0 , 0 , 0

0.0569431 , 0.38561 , 0.377212

0.0579421 , 0.390224 , 0.381838

0.0589411 , 0.394783 , 0.386408

0.0599401 , 0.399286 , 0.390922

0.0609391 , 0.403735 , 0.395382

0.0619381 , 0.408129 , 0.399787

0.0629371 , 0.41247 , 0.404139

0.0639361 , 0.416757 , 0.408437

0.0649351 , 0.420992 , 0.412683

0.0659341 , 0.425175 , 0.416877

0.0669331 , 0.429306 , 0.421019

0.0679321 , 0.433386 , 0.42511

0.0689311 , 0.437415 , 0.42915

0.0699301 , 0.441394 , 0.43314

0.0709291 , 0.445324 , 0.437081

0.0719281 , 0.449204 , 0.440973

0.0729271 , 0.453036 , 0.444816

0.0739261 , 0.45682 , 0.448611

0.0749251 , 0.460556 , 0.452358

0.0759241 , 0.464245 , 0.456058

0.0769231 , 0.467887 , 0.459711

0.0779221 , 0.471483 , 0.463318

0.0789211 , 0.475034 , 0.466879

0.0799201 , 0.478538 , 0.470395

0.0809191 , 0.481998 , 0.473866

0.0819181 , 0.485414 , 0.477293

0.0829171 , 0.488786 , 0.480676

0.0839161 , 0.492114 , 0.484015

0.0849151 , 0.495398 , 0.487311

0.0859141 , 0.498641 , 0.490564

0.0869131 , 0.501841 , 0.493775

0.0879121 , 0.504999 , 0.496944

0.0889111 , 0.508115 , 0.500072

0.0899101 , 0.511191 , 0.503159

0.0909091 , 0.514226 , 0.506205

0.0919081 , 0.517221 , 0.509211

0.0929071 , 0.520176 , 0.512177

0.0939061 , 0.523091 , 0.515103

0.0949051 , 0.525968 , 0.517991

0.0959041 , 0.528806 , 0.52084

0.0969031 , 0.531606 , 0.523651

0.0979021 , 0.534368 , 0.526424

0.0989011 , 0.537092 , 0.529159

0.0999001 , 0.539779 , 0.531857

0.100899 , 0.54243 , 0.534519

0.101898 , 0.545044 , 0.537144

0.102897 , 0.547622 , 0.539733

0.103896 , 0.550164 , 0.542287

0.104895 , 0.552671 , 0.544805

0.105894 , 0.555143 , 0.547288

0.106893 , 0.557581 , 0.549736

0.107892 , 0.559984 , 0.552151

0.108891 , 0.562353 , 0.554531

0.10989 , 0.564689 , 0.556878

0.110889 , 0.566991 , 0.559191

0.111888 , 0.569261 , 0.561472

0.112887 , 0.571498 , 0.56372

0.113886 , 0.573703 , 0.565936

0.114885 , 0.575875 , 0.568119

0.115884 , 0.578016 , 0.570271

0.116883 , 0.580126 , 0.572392

0.117882 , 0.582205 , 0.574482

0.118881 , 0.584253 , 0.576541

0.11988 , 0.58627 , 0.57857

0.120879 , 0.588258 , 0.580568

0.121878 , 0.590216 , 0.582537

0.122877 , 0.592144 , 0.584476

0.123876 , 0.594043 , 0.586387

0.124875 , 0.595913 , 0.588268

0.125874 , 0.597755 , 0.59012

0.126873 , 0.599568 , 0.591944

0.127872 , 0.601353 , 0.593741

0.128871 , 0.60311 , 0.595509

0.12987 , 0.60484 , 0.59725

0.130869 , 0.606542 , 0.598963

0.131868 , 0.608218 , 0.60065

0.132867 , 0.609867 , 0.60231

0.133866 , 0.611489 , 0.603944

0.134865 , 0.613086 , 0.605551

0.135864 , 0.614656 , 0.607132

0.136863 , 0.616201 , 0.608688

0.137862 , 0.61772 , 0.610218

0.138861 , 0.619214 , 0.611724

0.13986 , 0.620684 , 0.613204

0.140859 , 0.622128 , 0.61466

0.141858 , 0.623549 , 0.616091

0.142857 , 0.624945 , 0.617498

0.143856 , 0.626317 , 0.618882

0.144855 , 0.627665 , 0.620241

0.145854 , 0.628991 , 0.621577

0.146853 , 0.630292 , 0.62289

0.147852 , 0.631571 , 0.62418

0.148851 , 0.632827 , 0.625447

0.14985 , 0.634061 , 0.626692

0.150849 , 0.635272 , 0.627914

0.151848 , 0.636461 , 0.629114

0.152847 , 0.637629 , 0.630293

0.153846 , 0.638775 , 0.63145

0.154845 , 0.639899 , 0.632585

0.155844 , 0.641002 , 0.633699

0.156843 , 0.642084 , 0.634792

0.157842 , 0.643145 , 0.635865

0.158841 , 0.644186 , 0.636916

0.15984 , 0.645206 , 0.637948

0.160839 , 0.646206 , 0.638959

0.161838 , 0.647186 , 0.63995

0.162837 , 0.648147 , 0.640921

0.163836 , 0.649088 , 0.641873

0.164835 , 0.650009 , 0.642806

0.165834 , 0.650911 , 0.643719

0.166833 , 0.651794 , 0.644613

0.167832 , 0.652659 , 0.645488

0.168831 , 0.653504 , 0.646345

0.16983 , 0.654332 , 0.647184

0.170829 , 0.655141 , 0.648004

0.171828 , 0.655932 , 0.648806

0.172827 , 0.656705 , 0.64959

0.173826 , 0.65746 , 0.650356

0.174825 , 0.658198 , 0.651105

0.175824 , 0.658918 , 0.651836

0.176823 , 0.659621 , 0.65255

0.177822 , 0.660307 , 0.653248

0.178821 , 0.660977 , 0.653928

0.17982 , 0.661629 , 0.654592

0.180819 , 0.662265 , 0.655239

0.181818 , 0.662885 , 0.655869

0.182817 , 0.663489 , 0.656484

0.183816 , 0.664076 , 0.657083

0.184815 , 0.664648 , 0.657665

0.185814 , 0.665204 , 0.658232

0.186813 , 0.665744 , 0.658783

0.187812 , 0.666269 , 0.659319

0.188811 , 0.666778 , 0.65984

0.18981 , 0.667273 , 0.660346

0.190809 , 0.667753 , 0.660836

0.191808 , 0.668217 , 0.661312

0.192807 , 0.668667 , 0.661773

0.193806 , 0.669103 , 0.66222

0.194805 , 0.669524 , 0.662652

0.195804 , 0.669931 , 0.66307

0.196803 , 0.670324 , 0.663474

0.197802 , 0.670703 , 0.663864

0.198801 , 0.671068 , 0.66424

0.1998 , 0.67142 , 0.664603

0.200799 , 0.671758 , 0.664952

0.201798 , 0.672082 , 0.665288

0.202797 , 0.672394 , 0.66561

0.203796 , 0.672692 , 0.665919

0.204795 , 0.672977 , 0.666215

0.205794 , 0.673249 , 0.666499

0.206793 , 0.673509 , 0.666769

0.207792 , 0.673756 , 0.667027

0.208791 , 0.67399 , 0.667273

0.20979 , 0.674212 , 0.667506

0.210789 , 0.674422 , 0.667727

0.211788 , 0.67462 , 0.667935

0.212787 , 0.674805 , 0.668132

0.213786 , 0.674979 , 0.668317

0.214785 , 0.675141 , 0.66849

0.215784 , 0.675292 , 0.668651

0.216783 , 0.67543 , 0.668801

0.217782 , 0.675558 , 0.66894

0.218781 , 0.675674 , 0.669067

0.21978 , 0.675779 , 0.669183

0.220779 , 0.675873 , 0.669288

0.221778 , 0.675956 , 0.669382

0.222777 , 0.676028 , 0.669465

0.223776 , 0.676089 , 0.669537

0.224775 , 0.676139 , 0.669599

0.225774 , 0.67618 , 0.66965

0.226773 , 0.676209 , 0.66969

0.227772 , 0.676228 , 0.669721

0.228771 , 0.676237 , 0.669741

0.22977 , 0.676236 , 0.669751

0.230769 , 0.676225 , 0.669751

0.231768 , 0.676204 , 0.669741

0.232767 , 0.676173 , 0.669721

0.233766 , 0.676133 , 0.669691

0.234765 , 0.676083 , 0.669652

0.235764 , 0.676023 , 0.669603

0.236763 , 0.675954 , 0.669545

0.237762 , 0.675875 , 0.669478

0.238761 , 0.675787 , 0.669401

0.23976 , 0.67569 , 0.669315

0.240759 , 0.675584 , 0.66922

0.241758 , 0.675469 , 0.669116

0.242757 , 0.675345 , 0.669003

0.243756 , 0.675212 , 0.668881

0.244755 , 0.675071 , 0.668751

0.245754 , 0.674921 , 0.668612

0.246753 , 0.674762 , 0.668464

0.247752 , 0.674595 , 0.668308

0.248751 , 0.67442 , 0.668144

0.24975 , 0.674236 , 0.667971

0.250749 , 0.674044 , 0.66779

0.251748 , 0.673844 , 0.667601

0.252747 , 0.673635 , 0.667404

0.253746 , 0.673419 , 0.667198

0.254745 , 0.673195 , 0.666985

0.255744 , 0.672963 , 0.666765

0.256743 , 0.672724 , 0.666536

0.257742 , 0.672477 , 0.6663

0.258741 , 0.672222 , 0.666056

0.25974 , 0.671959 , 0.665805

0.260739 , 0.67169 , 0.665546

0.261738 , 0.671412 , 0.66528

0.262737 , 0.671128 , 0.665007

0.263736 , 0.670836 , 0.664726

0.264735 , 0.670538 , 0.664438

0.265734 , 0.670232 , 0.664143

0.266733 , 0.669919 , 0.663842

0.267732 , 0.669599 , 0.663533

0.268731 , 0.669273 , 0.663217

0.26973 , 0.668939 , 0.662895

0.270729 , 0.668599 , 0.662566

0.271728 , 0.668252 , 0.66223

0.272727 , 0.667899 , 0.661888

0.273726 , 0.667539 , 0.661539

0.274725 , 0.667173 , 0.661183

0.275724 , 0.6668 , 0.660822

0.276723 , 0.666421 , 0.660454

0.277722 , 0.666035 , 0.660079

0.278721 , 0.665644 , 0.659699

0.27972 , 0.665246 , 0.659312

0.280719 , 0.664842 , 0.658919

0.281718 , 0.664432 , 0.65852

0.282717 , 0.664016 , 0.658116

0.283716 , 0.663595 , 0.657705

0.284715 , 0.663167 , 0.657288

0.285714 , 0.662734 , 0.656866

0.286713 , 0.662295 , 0.656438

0.287712 , 0.66185 , 0.656004

0.288711 , 0.661399 , 0.655565

0.28971 , 0.660944 , 0.65512

0.290709 , 0.660482 , 0.65467

0.291708 , 0.660015 , 0.654214

0.292707 , 0.659543 , 0.653752

0.293706 , 0.659065 , 0.653286

0.294705 , 0.658582 , 0.652814

0.295704 , 0.658094 , 0.652337

0.296703 , 0.657601 , 0.651854

0.297702 , 0.657102 , 0.651367

0.298701 , 0.656599 , 0.650874

0.2997 , 0.65609 , 0.650377

0.300699 , 0.655576 , 0.649874

0.301698 , 0.655058 , 0.649367

0.302697 , 0.654534 , 0.648854

0.303696 , 0.654006 , 0.648337

0.304695 , 0.653473 , 0.647815

0.305694 , 0.652935 , 0.647288

0.306693 , 0.652393 , 0.646757

0.307692 , 0.651846 , 0.646221

0.308691 , 0.651294 , 0.64568

0.30969 , 0.650738 , 0.645135

0.310689 , 0.650177 , 0.644585

0.311688 , 0.649612 , 0.644031

0.312687 , 0.649042 , 0.643472

0.313686 , 0.648468 , 0.642909

0.314685 , 0.647889 , 0.642342

0.315684 , 0.647307 , 0.64177

0.316683 , 0.64672 , 0.641194

0.317682 , 0.646129 , 0.640614

0.318681 , 0.645533 , 0.64003

0.31968 , 0.644934 , 0.639441

0.320679 , 0.64433 , 0.638849

0.321678 , 0.643723 , 0.638252

0.322677 , 0.643111 , 0.637652

0.323676 , 0.642496 , 0.637048

0.324675 , 0.641876 , 0.636439

0.325674 , 0.641253 , 0.635827

0.326673 , 0.640626 , 0.635211

0.327672 , 0.639995 , 0.634591

0.328671 , 0.63936 , 0.633967

0.32967 , 0.638722 , 0.63334

0.330669 , 0.63808 , 0.632709

0.331668 , 0.637434 , 0.632074

0.332667 , 0.636784 , 0.631435

0.333666 , 0.636131 , 0.630793

0.334665 , 0.635475 , 0.630148

0.335664 , 0.634815 , 0.629499

0.336663 , 0.634151 , 0.628846

0.337662 , 0.633484 , 0.62819

0.338661 , 0.632814 , 0.627531

0.33966 , 0.63214 , 0.626868

0.340659 , 0.631463 , 0.626202

0.341658 , 0.630783 , 0.625533

0.342657 , 0.630099 , 0.62486

0.343656 , 0.629412 , 0.624184

0.344655 , 0.628722 , 0.623505

0.345654 , 0.628028 , 0.622823

0.346653 , 0.627332 , 0.622137

0.347652 , 0.626632 , 0.621449

0.348651 , 0.62593 , 0.620757

0.34965 , 0.625224 , 0.620062

0.350649 , 0.624515 , 0.619365

0.351648 , 0.623803 , 0.618664

0.352647 , 0.623089 , 0.61796

0.353646 , 0.622371 , 0.617254

0.354645 , 0.62165 , 0.616544

0.355644 , 0.620927 , 0.615832

0.356643 , 0.620201 , 0.615116

0.357642 , 0.619472 , 0.614398

0.358641 , 0.61874 , 0.613677

0.35964 , 0.618005 , 0.612954

0.360639 , 0.617268 , 0.612227

0.361638 , 0.616528 , 0.611498

0.362637 , 0.615785 , 0.610767

0.363636 , 0.615039 , 0.610032

0.364635 , 0.614291 , 0.609295

0.365634 , 0.61354 , 0.608555

0.366633 , 0.612787 , 0.607813

0.367632 , 0.612031 , 0.607068

0.368631 , 0.611273 , 0.606321

0.36963 , 0.610512 , 0.605571

0.370629 , 0.609749 , 0.604819

0.371628 , 0.608983 , 0.604064

0.372627 , 0.608215 , 0.603307

0.373626 , 0.607444 , 0.602548

0.374625 , 0.606671 , 0.601786

0.375624 , 0.605896 , 0.601021

0.376623 , 0.605118 , 0.600255

0.377622 , 0.604338 , 0.599486

0.378621 , 0.603556 , 0.598714

0.37962 , 0.602772 , 0.597941

0.380619 , 0.601985 , 0.597165

0.381618 , 0.601196 , 0.596387

0.382617 , 0.600405 , 0.595607

0.383616 , 0.599611 , 0.594825

0.384615 , 0.598816 , 0.59404

0.385614 , 0.598018 , 0.593254

0.386613 , 0.597218 , 0.592465

0.387612 , 0.596417 , 0.591674

0.388611 , 0.595613 , 0.590881

0.38961 , 0.594807 , 0.590086

0.390609 , 0.593999 , 0.589289

0.391608 , 0.593189 , 0.58849

0.392607 , 0.592377 , 0.587689

0.393606 , 0.591563 , 0.586887

0.394605 , 0.590747 , 0.586082

0.395604 , 0.589929 , 0.585275

0.396603 , 0.589109 , 0.584466

0.397602 , 0.588288 , 0.583656

0.398601 , 0.587464 , 0.582843

0.3996 , 0.586639 , 0.582029

0.400599 , 0.585812 , 0.581213

0.401598 , 0.584983 , 0.580395

0.402597 , 0.584152 , 0.579575

0.403596 , 0.583319 , 0.578753

0.404595 , 0.582485 , 0.57793

0.405594 , 0.581649 , 0.577105

0.406593 , 0.580811 , 0.576278

0.407592 , 0.579971 , 0.57545

0.408591 , 0.57913 , 0.574619

0.40959 , 0.578287 , 0.573787

0.410589 , 0.577443 , 0.572954

0.411588 , 0.576596 , 0.572119

0.412587 , 0.575748 , 0.571282

0.413586 , 0.574899 , 0.570444

0.414585 , 0.574048 , 0.569603

0.415584 , 0.573195 , 0.568762

0.416583 , 0.572341 , 0.567919

0.417582 , 0.571485 , 0.567074

0.418581 , 0.570628 , 0.566228

0.41958 , 0.569769 , 0.56538

0.420579 , 0.568909 , 0.564531

0.421578 , 0.568047 , 0.56368

0.422577 , 0.567184 , 0.562828

0.423576 , 0.566319 , 0.561974

0.424575 , 0.565453 , 0.561119

0.425574 , 0.564586 , 0.560262

0.426573 , 0.563717 , 0.559404

0.427572 , 0.562846 , 0.558545

0.428571 , 0.561974 , 0.557684

0.42957 , 0.561101 , 0.556822

0.430569 , 0.560227 , 0.555959

0.431568 , 0.559351 , 0.555094

0.432567 , 0.558474 , 0.554228

0.433566 , 0.557595 , 0.55336

0.434565 , 0.556715 , 0.552491

0.435564 , 0.555834 , 0.551621

0.436563 , 0.554952 , 0.55075

0.437562 , 0.554068 , 0.549877

0.438561 , 0.553183 , 0.549003

0.43956 , 0.552297 , 0.548128

0.440559 , 0.551409 , 0.547252

0.441558 , 0.550521 , 0.546374

0.442557 , 0.549631 , 0.545495

0.443556 , 0.54874 , 0.544615

0.444555 , 0.547848 , 0.543734

0.445554 , 0.546954 , 0.542852

0.446553 , 0.54606 , 0.541968

0.447552 , 0.545164 , 0.541084

0.448551 , 0.544267 , 0.540198

0.44955 , 0.543369 , 0.539311

0.450549 , 0.54247 , 0.538423

0.451548 , 0.54157 , 0.537534

0.452547 , 0.540669 , 0.536644

0.453546 , 0.539767 , 0.535752

0.454545 , 0.538863 , 0.53486

0.455544 , 0.537959 , 0.533966

0.456543 , 0.537053 , 0.533072

0.457542 , 0.536147 , 0.532176

0.458541 , 0.535239 , 0.53128

0.45954 , 0.53433 , 0.530382

0.460539 , 0.533421 , 0.529484

0.461538 , 0.53251 , 0.528584

0.462537 , 0.531599 , 0.527684

0.463536 , 0.530686 , 0.526782

0.464535 , 0.529772 , 0.52588

0.465534 , 0.528858 , 0.524976

0.466533 , 0.527943 , 0.524072

0.467532 , 0.527026 , 0.523166

0.468531 , 0.526109 , 0.52226

0.46953 , 0.525191 , 0.521353

0.470529 , 0.524271 , 0.520445

0.471528 , 0.523351 , 0.519536

0.472527 , 0.52243 , 0.518626

0.473526 , 0.521509 , 0.517715

0.474525 , 0.520586 , 0.516803

0.475524 , 0.519662 , 0.515891

0.476523 , 0.518738 , 0.514977

0.477522 , 0.517813 , 0.514063

0.478521 , 0.516886 , 0.513148

0.47952 , 0.515959 , 0.512232

0.480519 , 0.515032 , 0.511315

0.481518 , 0.514103 , 0.510398

0.482517 , 0.513174 , 0.509479

0.483516 , 0.512243 , 0.50856

0.484515 , 0.511312 , 0.50764

0.485514 , 0.510381 , 0.506719

0.486513 , 0.509448 , 0.505798

0.487512 , 0.508515 , 0.504876

0.488511 , 0.507581 , 0.503952

0.48951 , 0.506646 , 0.503029

0.490509 , 0.50571 , 0.502104

0.491508 , 0.504774 , 0.501179

0.492507 , 0.503837 , 0.500253

0.493506 , 0.502899 , 0.499326

0.494505 , 0.50196 , 0.498398

0.495504 , 0.501021 , 0.49747

0.496503 , 0.500081 , 0.496541

0.497502 , 0.499141 , 0.495612

0.498501 , 0.498199 , 0.494681

0.4995 , 0.497257 , 0.49375

0.5005 , 0.496315 , 0.492819

0.501499 , 0.495371 , 0.491887

0.502498 , 0.494427 , 0.490954

0.503497 , 0.493483 , 0.49002

0.504496 , 0.492537 , 0.489086

0.505495 , 0.491591 , 0.488151

0.506494 , 0.490645 , 0.487215

0.507493 , 0.489698 , 0.486279

0.508492 , 0.48875 , 0.485342

0.509491 , 0.487801 , 0.484405

0.51049 , 0.486852 , 0.483467

0.511489 , 0.485903 , 0.482528

0.512488 , 0.484952 , 0.481589

0.513487 , 0.484001 , 0.480649

0.514486 , 0.48305 , 0.479709

0.515485 , 0.482098 , 0.478768

0.516484 , 0.481145 , 0.477826

0.517483 , 0.480192 , 0.476884

0.518482 , 0.479238 , 0.475941

0.519481 , 0.478284 , 0.474998

0.52048 , 0.477329 , 0.474054

0.521479 , 0.476374 , 0.47311

0.522478 , 0.475418 , 0.472165

0.523477 , 0.474461 , 0.471219

0.524476 , 0.473504 , 0.470273

0.525475 , 0.472547 , 0.469327

0.526474 , 0.471589 , 0.46838

0.527473 , 0.47063 , 0.467432

0.528472 , 0.469671 , 0.466484

0.529471 , 0.468711 , 0.465535

0.53047 , 0.467751 , 0.464586

0.531469 , 0.466791 , 0.463637

0.532468 , 0.46583 , 0.462687

0.533467 , 0.464868 , 0.461736

0.534466 , 0.463906 , 0.460785

0.535465 , 0.462943 , 0.459834

0.536464 , 0.46198 , 0.458882

0.537463 , 0.461017 , 0.457929

0.538462 , 0.460053 , 0.456976

0.539461 , 0.459089 , 0.456023

0.54046 , 0.458124 , 0.455069

0.541459 , 0.457158 , 0.454115

0.542458 , 0.456193 , 0.45316

0.543457 , 0.455227 , 0.452205

0.544456 , 0.45426 , 0.451249

0.545455 , 0.453293 , 0.450293

0.546454 , 0.452325 , 0.449337

0.547453 , 0.451358 , 0.44838

0.548452 , 0.450389 , 0.447423

0.549451 , 0.44942 , 0.446465

0.55045 , 0.448451 , 0.445507

0.551449 , 0.447482 , 0.444548

0.552448 , 0.446512 , 0.44359

0.553447 , 0.445542 , 0.44263

0.554446 , 0.444571 , 0.441671

0.555445 , 0.4436 , 0.44071

0.556444 , 0.442628 , 0.43975

0.557443 , 0.441656 , 0.438789

0.558442 , 0.440684 , 0.437828

0.559441 , 0.439711 , 0.436866

0.56044 , 0.438738 , 0.435904

0.561439 , 0.437765 , 0.434942

0.562438 , 0.436791 , 0.433979

0.563437 , 0.435817 , 0.433016

0.564436 , 0.434843 , 0.432053

0.565435 , 0.433868 , 0.431089

0.566434 , 0.432893 , 0.430125

0.567433 , 0.431917 , 0.42916

0.568432 , 0.430941 , 0.428195

0.569431 , 0.429965 , 0.42723

0.57043 , 0.428988 , 0.426265

0.571429 , 0.428012 , 0.425299

0.572428 , 0.427034 , 0.424333

0.573427 , 0.426057 , 0.423366

0.574426 , 0.425079 , 0.422399

0.575425 , 0.424101 , 0.421432

0.576424 , 0.423122 , 0.420465

0.577423 , 0.422144 , 0.419497

0.578422 , 0.421164 , 0.418529

0.579421 , 0.420185 , 0.417561

0.58042 , 0.419205 , 0.416592

0.581419 , 0.418225 , 0.415623

0.582418 , 0.417245 , 0.414654

0.583417 , 0.416264 , 0.413684

0.584416 , 0.415284 , 0.412714

0.585415 , 0.414302 , 0.411744

0.586414 , 0.413321 , 0.410774

0.587413 , 0.412339 , 0.409803

0.588412 , 0.411357 , 0.408832

0.589411 , 0.410375 , 0.407861

0.59041 , 0.409392 , 0.406889

0.591409 , 0.408409 , 0.405917

0.592408 , 0.407426 , 0.404945

0.593407 , 0.406443 , 0.403973

0.594406 , 0.405459 , 0.403

0.595405 , 0.404475 , 0.402027

0.596404 , 0.403491 , 0.401054

0.597403 , 0.402506 , 0.400081

0.598402 , 0.401522 , 0.399107

0.599401 , 0.400537 , 0.398133

0.6004 , 0.399552 , 0.397159

0.601399 , 0.398566 , 0.396184

0.602398 , 0.397581 , 0.39521

0.603397 , 0.396595 , 0.394235

0.604396 , 0.395608 , 0.39326

0.605395 , 0.394622 , 0.392284

0.606394 , 0.393635 , 0.391309

0.607393 , 0.392648 , 0.390333

0.608392 , 0.391661 , 0.389357

0.609391 , 0.390674 , 0.38838

0.61039 , 0.389687 , 0.387404

0.611389 , 0.388699 , 0.386427

0.612388 , 0.387711 , 0.38545

0.613387 , 0.386723 , 0.384473

0.614386 , 0.385734 , 0.383496

0.615385 , 0.384745 , 0.382518

0.616384 , 0.383757 , 0.38154

0.617383 , 0.382768 , 0.380562

0.618382 , 0.381778 , 0.379584

0.619381 , 0.380789 , 0.378605

0.62038 , 0.379799 , 0.377627

0.621379 , 0.378809 , 0.376648

0.622378 , 0.377819 , 0.375669

0.623377 , 0.376829 , 0.37469

0.624376 , 0.375838 , 0.37371

0.625375 , 0.374848 , 0.372731

0.626374 , 0.373857 , 0.371751

0.627373 , 0.372866 , 0.370771

0.628372 , 0.371874 , 0.36979

0.629371 , 0.370883 , 0.36881

0.63037 , 0.369891 , 0.367829

0.631369 , 0.3689 , 0.366849

0.632368 , 0.367908 , 0.365868

0.633367 , 0.366915 , 0.364887

0.634366 , 0.365923 , 0.363905

0.635365 , 0.364931 , 0.362924

0.636364 , 0.363938 , 0.361942

0.637363 , 0.362945 , 0.36096

0.638362 , 0.361952 , 0.359978

0.639361 , 0.360959 , 0.358996

0.64036 , 0.359965 , 0.358014

0.641359 , 0.358972 , 0.357031

0.642358 , 0.357978 , 0.356049

0.643357 , 0.356984 , 0.355066

0.644356 , 0.35599 , 0.354083

0.645355 , 0.354996 , 0.3531

0.646354 , 0.354002 , 0.352116

0.647353 , 0.353007 , 0.351133

0.648352 , 0.352013 , 0.350149

0.649351 , 0.351018 , 0.349166

0.65035 , 0.350023 , 0.348182

0.651349 , 0.349028 , 0.347198

0.652348 , 0.348033 , 0.346213

0.653347 , 0.347037 , 0.345229

0.654346 , 0.346042 , 0.344245

0.655345 , 0.345046 , 0.34326

0.656344 , 0.34405 , 0.342275

0.657343 , 0.343054 , 0.34129

0.658342 , 0.342058 , 0.340305

0.659341 , 0.341062 , 0.33932

0.66034 , 0.340066 , 0.338335

0.661339 , 0.339069 , 0.337349

0.662338 , 0.338072 , 0.336363

0.663337 , 0.337076 , 0.335378

0.664336 , 0.336079 , 0.334392

0.665335 , 0.335082 , 0.333406

0.666334 , 0.334085 , 0.33242

0.667333 , 0.333087 , 0.331433

0.668332 , 0.33209 , 0.330447

0.669331 , 0.331092 , 0.329461

0.67033 , 0.330095 , 0.328474

0.671329 , 0.329097 , 0.327487

0.672328 , 0.328099 , 0.3265

0.673327 , 0.327101 , 0.325513

0.674326 , 0.326103 , 0.324526

0.675325 , 0.325105 , 0.323539

0.676324 , 0.324106 , 0.322552

0.677323 , 0.323108 , 0.321564

0.678322 , 0.322109 , 0.320576

0.679321 , 0.32111 , 0.319589

0.68032 , 0.320111 , 0.318601

0.681319 , 0.319112 , 0.317613

0.682318 , 0.318113 , 0.316625

0.683317 , 0.317114 , 0.315637

0.684316 , 0.316115 , 0.314649

0.685315 , 0.315116 , 0.31366

0.686314 , 0.314116 , 0.312672

0.687313 , 0.313117 , 0.311683

0.688312 , 0.312117 , 0.310695

0.689311 , 0.311117 , 0.309706

0.69031 , 0.310117 , 0.308717

0.691309 , 0.309117 , 0.307728

0.692308 , 0.308117 , 0.306739

0.693307 , 0.307117 , 0.30575

0.694306 , 0.306117 , 0.304761

